coin,timeframe,period,bars,st1_period,st1_mult,st2_period,st2_mult,settings,sl,rr,risk,sl_pct,rr_val,strategy,starting_capital,ending_capital,total_net_profit,return_pct,max_drawdown_inr,max_drawdown_pct,max_profit,max_loss,avg_win,avg_loss,largest_win,largest_loss,win_rate,loss_rate,profit_factor,expectancy,num_trades,winning_trades,losing_trades,breakeven_trades,max_win_streak,max_loss_streak,avg_win_streak,avg_loss_streak,recovery_factor,sharpe,sortino,calmar,exposure_pct,avg_duration_hours,max_duration_hours,min_duration_hours,gross_profit,gross_loss,target,File,oc,ot
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,4.0,7,3.0,"ST1(10,4.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,4.0)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,4.0)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,3.0,"ST1(12,3.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,10,3.5,"ST1(12,3.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(10,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(10,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,7,3.0,"ST1(14,4.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,4.0)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,12,3.0,"ST1(14,3.5)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.5)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,3.5)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,10,3.0,"ST1(12,4.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,4.0)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,4.0,12,3.0,"ST1(12,4.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,4.0)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,7,3.0,"ST1(14,3.5)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.5)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,3.5)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,3.5,10,3.0,"ST1(14,3.5)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,3.5)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,3.5)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,12,4.0,"ST1(12,3.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(12,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(12,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,12,3.5,"ST1(12,3.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(12,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(12,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,12,3.0,"ST1(14,4.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,4.0)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,14,4.0,10,3.0,"ST1(14,4.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(14,4.0)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(14,4.0)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,10,3.0,"ST1(12,3.5)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.5)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.5)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.5,7,3.0,"ST1(12,3.5)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.5)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.5)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,14,4.0,"ST1(10,3.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(14,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(14,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,14,3.5,"ST1(10,3.0)+ST2(14,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(14,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(14,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,14,3.5,"ST1(7,3.0)+ST2(14,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(14,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(14,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,14,4.0,"ST1(7,3.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(14,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(14,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,7,3.5,"ST1(10,3.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(7,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(7,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,7,3.0,"ST1(10,3.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,10,4.0,"ST1(10,3.0)+ST2(10,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(10,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(10,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,12,3.0,"ST1(10,3.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,12,3.5,"ST1(10,3.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(12,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(12,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,12,4.0,"ST1(10,3.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(12,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(12,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,12,4.0,"ST1(7,3.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(12,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,12,3.5,"ST1(7,3.0)+ST2(12,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(12,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,12,3.0,"ST1(7,3.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,10,4.0,"ST1(7,3.0)+ST2(10,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(10,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(10,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,10,3.5,"ST1(10,3.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(10,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(10,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.0,7,4.0,"ST1(10,3.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.0)+ST2(7,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.0)+ST2(7,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,7,4.0,"ST1(7,3.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(7,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(7,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,7,3.5,"ST1(7,3.0)+ST2(7,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(7,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(7,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,7,3.0,"ST1(7,3.5)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.5)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,10,3.0,"ST1(7,3.5)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.5)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,7,3.0,"ST1(10,3.5)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.5)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,10,3.5,10,3.0,"ST1(10,3.5)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(10,3.5)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(10,3.5)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.5,12,3.0,"ST1(7,3.5)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.5)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.5)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,4.0,7,3.0,"ST1(7,4.0)+ST2(7,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(7,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,4.0)+ST2(7,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,4.0,10,3.0,"ST1(7,4.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,4.0)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,4.0,12,3.0,"ST1(7,4.0)+ST2(12,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(12,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,4.0)+ST2(12,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,10,3.5,"ST1(7,3.0)+ST2(10,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(10,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(10,3.5)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,3.0,10,3.0,"ST1(7,3.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,3.0)+ST2(10,3.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(7,3.0)+ST2(10,3.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,14,4.0,"ST1(12,3.0)+ST2(14,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(14,4.0)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.51,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(14,4.0)_SL1.5pct_1-3",1,0
ETH/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,12,3.0,14,3.5,"ST1(12,3.0)+ST2(14,3.5)",1.5%,1:3,1%,1.5,3.0,"ST1(12,3.0)+ST2(14,3.5)",10000,10463.0,463.0,4.63,161.0,1.61,282.114,-53.44,156.73,-53.44,235.095,-53.44,45.45,54.55,2.44,42.09,11,5,6,0,2,2,1.5,1.5,0,0,0,0,92.61,1.5,5,0.5,783.65,320.64,4.5%,"ETH_INR_5m_ST1(12,3.0)+ST2(14,3.5)_SL1.5pct_1-3",1,0
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,12,4.0,7,4.0,"ST1(12,4.0)+ST2(7,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(12,4.0)+ST2(7,4.0)",10000,10460.63,460.63,4.61,1001.0,10.01,263.988,-95.36,146.66,-95.36,219.99,-95.36,41.67,58.33,1.1,5.48,84,35,49,0,2,2,1.5,1.5,0,0,0,0,55.56,1.5,5,0.5,5133.099999999999,4672.64,4.5%,"SOL_INR_30m_ST1(12,4.0)+ST2(7,4.0)_SL1.5pct_1-3",2,2
SOL/INR,30m,2026-07-25 to 2026-09-24 (60D),2872,7,4.0,12,4.0,"ST1(7,4.0)+ST2(12,4.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(12,4.0)",10000,10460.63,460.63,4.61,1001.0,10.01,263.988,-95.36,146.66,-95.36,219.99,-95.36,41.67,58.33,1.1,5.48,84,35,49,0,2,2,1.5,1.5,0,0,0,0,55.56,1.5,5,0.5,5133.099999999999,4672.64,4.5%,"SOL_INR_30m_ST1(7,4.0)+ST2(12,4.0)_SL1.5pct_1-3",2,2
SOL/INR,5m,2026-09-17 to 2026-09-24 (7D),1963,7,4.0,10,3.0,"ST1(7,4.0)+ST2(10,3.0)",1.5%,1:3,1%,1.5,3.0,"ST1(7,4.0)+ST2(10,3.0)",10000,10454.75,454.75,4.55,330.0,3.3,233.55,-116.65,129.75,-116.65,194.625,-116.65,61.54,38.46,1.78,34.98,13,8,5,0,2,2,1.5,1.5,0,0,0,0,87.41,1.5,5,0.5,1038.0,583.25,4.5%,"SOL_INR_5m_ST1(7,4.0)+ST2(10,3.0)_SL1.5pct_1-3",2,0
