strategy,coin,timeframe,params,rr,risk_pct,trades,win_rate,net_profit_inr,final_capital_inr,max_dd_inr,max_dd_pct,profit_factor,expectancy,max_win_streak,max_loss_streak,sharpe,exposure
SINGLE,SOL/USDT,4h,P20x3.5,1:2,1.0,44,36.36,196.04,10196.04,696.26,6.48,1.07,4.46,2,4,3.03,73.29
SINGLE,SOL/USDT,4h,P20x3.5,1:3,1.0,15,26.67,5.88,10005.88,533.66,5.19,1.01,0.39,1,5,0.86,92.9
SINGLE,SOL/USDT,4h,P30x1.5,1:2,1.0,146,32.88,-1163.68,8836.32,1999.69,18.88,0.88,-7.97,3,9,-4.3,65.82
SINGLE,SOL/USDT,4h,P30x1.5,1:3,1.0,89,28.09,464.47,10464.47,2204.81,17.79,1.06,5.22,4,11,3.0,78.06
SINGLE,SOL/USDT,4h,P30x2.0,1:2,1.0,74,33.78,-287.59,9712.41,1328.04,12.8,0.94,-3.89,3,8,-1.68,75.53
SINGLE,SOL/USDT,4h,P30x2.0,1:3,1.0,58,27.59,278.8,10278.8,820.95,7.53,1.06,4.81,4,7,2.84,79.66
SINGLE,SOL/USDT,4h,P30x2.5,1:2,1.0,59,37.29,362.99,10362.99,1147.9,10.84,1.09,6.15,3,11,3.93,72.03
SINGLE,SOL/USDT,4h,P30x2.5,1:3,1.0,46,23.91,-480.76,9519.24,1154.61,10.9,0.87,-10.45,3,11,-4.35,75.46
SINGLE,SOL/USDT,4h,P30x3.0,1:2,1.0,50,38.0,437.79,10437.79,1067.81,9.45,1.13,8.76,3,6,5.3,68.38
SINGLE,SOL/USDT,4h,P30x3.0,1:3,1.0,43,32.56,915.7,10915.7,1183.36,10.05,1.28,21.3,2,8,9.6,75.48
SINGLE,SOL/USDT,4h,P30x3.5,1:2,1.0,41,34.15,-109.69,9890.31,855.69,8.15,0.96,-2.68,2,6,-0.95,67.08
SINGLE,SOL/USDT,4h,P30x3.5,1:3,1.0,35,25.71,-104.92,9895.08,970.67,9.07,0.96,-3.0,2,8,-0.68,75.59
DOUBLE,SOL/USDT,4h,F7x1.5_S14x2.5,1:2,1.0,56,25.0,-1586.52,8413.48,2005.03,19.55,0.61,-28.33,2,7,-18.58,47.63
DOUBLE,SOL/USDT,4h,F7x1.5_S14x2.5,1:3,1.0,47,23.4,-695.16,9304.84,1549.15,14.67,0.81,-14.79,2,6,-6.8,51.62
DOUBLE,SOL/USDT,4h,F7x1.5_S14x3.5,1:2,1.0,52,38.46,432.01,10432.01,871.76,8.2,1.13,8.31,2,8,5.1,52.03
DOUBLE,SOL/USDT,4h,F7x1.5_S14x3.5,1:3,1.0,46,32.61,966.56,10966.56,1093.38,10.33,1.29,21.01,2,7,9.51,57.92
DOUBLE,SOL/USDT,4h,F7x1.5_S20x3.0,1:2,1.0,55,29.09,-1033.78,8966.22,1568.73,15.29,0.74,-18.8,3,5,-11.33,44.02
DOUBLE,SOL/USDT,4h,F7x1.5_S20x3.0,1:3,1.0,47,34.04,1301.14,11301.14,748.46,6.48,1.37,27.68,3,5,11.99,51.35
DOUBLE,SOL/USDT,4h,F7x1.5_S30x2.5,1:2,1.0,51,21.57,-1877.65,8122.35,2417.55,23.28,0.52,-36.82,3,17,-26.02,60.53
DOUBLE,SOL/USDT,4h,F7x1.5_S30x2.5,1:3,1.0,47,21.28,-1053.99,8946.01,1859.67,17.42,0.73,-22.43,3,17,-11.33,65.25
DOUBLE,SOL/USDT,4h,F7x1.5_S30x3.5,1:2,1.0,53,43.4,1274.14,11274.14,797.82,7.08,1.37,24.04,5,7,12.98,55.53
DOUBLE,SOL/USDT,4h,F7x1.5_S30x3.5,1:3,1.0,42,33.33,1003.81,11003.81,647.24,6.19,1.32,23.9,3,6,10.65,64.61
DOUBLE,SOL/USDT,4h,F7x2.0_S14x3.0,1:2,1.0,40,42.5,917.28,10917.28,651.61,5.63,1.35,22.93,5,5,12.45,53.93
DOUBLE,SOL/USDT,4h,F7x2.0_S14x3.0,1:3,1.0,14,21.43,-280.69,9719.31,869.26,8.21,0.76,-20.05,2,6,-9.09,81.19
DOUBLE,SOL/USDT,4h,F7x2.0_S20x2.5,1:2,1.0,52,28.85,-852.6,9147.4,1247.48,12.0,0.77,-16.4,3,13,-9.62,58.84
DOUBLE,SOL/USDT,4h,F7x2.0_S20x2.5,1:3,1.0,45,26.67,123.13,10123.13,1380.54,12.0,1.03,2.74,3,13,1.93,63.31
DOUBLE,SOL/USDT,4h,F7x2.0_S20x3.5,1:2,1.0,37,43.24,941.68,10941.68,592.41,5.14,1.39,25.45,2,5,13.7,46.51
DOUBLE,SOL/USDT,4h,F7x2.0_S20x3.5,1:3,1.0,14,21.43,-281.71,9718.29,867.91,8.2,0.76,-20.12,2,6,-9.15,77.28
DOUBLE,SOL/USDT,4h,F7x2.0_S30x3.0,1:2,1.0,50,42.0,1077.19,11077.19,624.64,5.42,1.32,21.54,3,5,11.69,43.97
DOUBLE,SOL/USDT,4h,F7x2.0_S30x3.0,1:3,1.0,34,26.47,-2.01,9997.99,557.78,5.42,1.0,-0.06,1,5,0.66,56.99
DOUBLE,SOL/USDT,4h,F7x2.5_S14x2.5,1:2,1.0,42,40.48,689.65,10689.65,743.49,6.5,1.25,16.42,4,5,9.23,65.5
DOUBLE,SOL/USDT,4h,F7x2.5_S14x2.5,1:3,1.0,37,24.32,-318.16,9681.84,1091.4,10.18,0.89,-8.6,2,8,-3.4,69.61
DOUBLE,SOL/USDT,4h,F7x2.5_S14x3.5,1:2,1.0,31,41.94,593.93,10593.93,431.06,4.09,1.3,19.16,3,4,10.77,42.67
DOUBLE,SOL/USDT,4h,F7x2.5_S14x3.5,1:3,1.0,29,31.03,373.77,10373.77,556.97,5.42,1.18,12.89,1,4,6.35,48.29
DOUBLE,SOL/USDT,4h,F7x2.5_S20x3.0,1:2,1.0,37,40.54,638.99,10638.99,675.42,6.08,1.27,17.27,2,6,9.7,60.48
DOUBLE,SOL/USDT,4h,F7x2.5_S20x3.0,1:3,1.0,33,27.27,-37.19,9962.81,969.61,9.43,0.98,-1.13,2,6,0.15,68.38
DOUBLE,SOL/USDT,4h,F7x2.5_S30x2.5,1:2,1.0,57,42.11,1264.13,11264.13,1068.7,8.67,1.32,22.18,5,5,11.92,55.78
DOUBLE,SOL/USDT,4h,F7x2.5_S30x2.5,1:3,1.0,37,27.03,89.89,10089.89,1213.7,10.88,1.03,2.43,2,11,1.79,67.51
DOUBLE,SOL/USDT,4h,F7x2.5_S30x3.5,1:2,1.0,27,33.33,-208.0,9792.0,660.26,6.48,0.89,-7.71,2,5,-3.97,58.17
DOUBLE,SOL/USDT,4h,F7x2.5_S30x3.5,1:3,1.0,26,26.92,-118.37,9881.63,950.26,9.24,0.94,-4.55,2,6,-1.51,60.57
DOUBLE,SOL/USDT,4h,F10x1.5_S14x3.0,1:2,1.0,53,41.51,1037.97,11037.97,702.37,6.66,1.3,19.58,5,4,10.75,55.37
DOUBLE,SOL/USDT,4h,F10x1.5_S14x3.0,1:3,1.0,40,37.5,1703.18,11703.18,620.1,5.1,1.58,42.58,4,5,17.37,61.74
DOUBLE,SOL/USDT,4h,F10x1.5_S20x2.5,1:2,1.0,53,28.3,-1264.86,8735.14,1758.57,16.95,0.66,-23.87,3,9,-15.24,65.5
DOUBLE,SOL/USDT,4h,F10x1.5_S20x2.5,1:3,1.0,49,22.45,-912.57,9087.43,1320.34,12.84,0.76,-18.62,2,9,-9.0,67.83
DOUBLE,SOL/USDT,4h,F10x1.5_S20x3.5,1:2,1.0,47,44.68,1116.23,11116.23,673.1,6.09,1.38,23.75,4,6,13.02,60.75
DOUBLE,SOL/USDT,4h,F10x1.5_S20x3.5,1:3,1.0,37,35.14,1136.6,11136.6,587.18,5.06,1.41,30.72,2,5,13.25,66.0
DOUBLE,SOL/USDT,4h,F10x1.5_S30x3.0,1:2,1.0,57,33.33,-564.29,9435.71,1322.65,12.43,0.86,-9.9,4,9,-5.42,53.58
DOUBLE,SOL/USDT,4h,F10x1.5_S30x3.0,1:3,1.0,44,27.27,-36.12,9963.88,868.22,8.4,0.99,-0.82,3,8,0.3,66.19
DOUBLE,SOL/USDT,4h,F10x2.0_S14x2.5,1:2,1.0,56,39.29,697.06,10697.06,575.63,5.26,1.19,12.45,3,5,7.2,52.56
DOUBLE,SOL/USDT,4h,F10x2.0_S14x2.5,1:3,1.0,36,30.56,446.11,10446.11,1158.88,10.13,1.16,12.39,2,7,6.1,60.66
DOUBLE,SOL/USDT,4h,F10x2.0_S14x3.5,1:2,1.0,45,44.44,1242.48,11242.48,1033.47,8.51,1.41,27.61,4,5,14.75,45.8
DOUBLE,SOL/USDT,4h,F10x2.0_S14x3.5,1:3,1.0,37,35.14,1144.65,11144.65,676.65,5.79,1.41,30.94,2,5,13.3,50.59
DOUBLE,SOL/USDT,4h,F10x2.0_S20x3.0,1:2,1.0,43,41.86,608.74,10608.74,635.08,5.71,1.22,14.16,6,5,8.26,44.75
DOUBLE,SOL/USDT,4h,F10x2.0_S20x3.0,1:3,1.0,31,32.26,541.43,10541.43,933.66,8.23,1.23,17.46,5,6,8.2,61.42
DOUBLE,SOL/USDT,4h,F10x2.0_S30x2.5,1:2,1.0,56,41.07,829.23,10829.23,947.02,8.32,1.23,14.81,4,8,8.45,60.55
DOUBLE,SOL/USDT,4h,F10x2.0_S30x2.5,1:3,1.0,42,23.81,-567.12,9432.88,1467.2,13.64,0.83,-13.5,2,14,-6.07,66.07
DOUBLE,SOL/USDT,4h,F10x2.0_S30x3.5,1:2,1.0,41,51.22,1837.66,11837.66,488.78,4.1,1.76,44.82,7,4,23.13,51.3
DOUBLE,SOL/USDT,4h,F10x2.0_S30x3.5,1:3,1.0,32,31.25,425.03,10425.03,671.82,6.53,1.18,13.28,2,6,6.5,64.04
DOUBLE,SOL/USDT,4h,F10x2.5_S14x3.0,1:2,1.0,37,32.43,-284.38,9715.62,949.45,9.07,0.89,-7.69,4,6,-3.92,69.63
DOUBLE,SOL/USDT,4h,F10x2.5_S14x3.0,1:3,1.0,13,23.08,-181.87,9818.13,647.59,6.19,0.83,-13.99,1,5,-5.9,86.58
DOUBLE,SOL/USDT,4h,F10x2.5_S20x2.5,1:2,1.0,59,40.68,796.6,10796.6,967.89,8.4,1.2,13.5,3,6,7.78,65.0
DOUBLE,SOL/USDT,4h,F10x2.5_S20x2.5,1:3,1.0,44,27.27,120.63,10120.63,1300.77,11.56,1.03,2.74,2,6,1.93,71.74
DOUBLE,SOL/USDT,4h,F10x2.5_S20x3.5,1:2,1.0,31,35.48,-232.73,9767.27,994.64,9.4,0.89,-7.51,4,6,-3.95,49.75
DOUBLE,SOL/USDT,4h,F10x2.5_S20x3.5,1:3,1.0,11,36.36,242.69,10242.69,340.37,3.25,1.32,22.06,1,3,10.21,75.16
DOUBLE,SOL/USDT,4h,F10x2.5_S30x3.0,1:2,1.0,42,38.1,186.09,10186.09,1167.6,10.46,1.06,4.43,4,6,3.04,59.18
DOUBLE,SOL/USDT,4h,F10x2.5_S30x3.0,1:3,1.0,36,25.0,-362.81,9637.19,779.5,7.58,0.87,-10.08,1,6,-4.25,62.47
DOUBLE,SOL/USDT,4h,F14x1.5_S20x2.5,1:2,1.0,58,29.31,-1048.14,8951.86,1712.99,16.51,0.74,-18.07,2,6,-10.83,51.6
DOUBLE,SOL/USDT,4h,F14x1.5_S20x2.5,1:3,1.0,54,24.07,-689.41,9310.59,1364.75,13.27,0.83,-12.77,2,7,-5.69,54.43
DOUBLE,SOL/USDT,4h,F14x1.5_S20x3.5,1:2,1.0,44,45.45,1356.38,11356.38,687.21,6.09,1.49,30.83,3,6,16.34,59.61
DOUBLE,SOL/USDT,4h,F14x1.5_S20x3.5,1:3,1.0,34,35.29,1052.93,11052.93,582.76,5.06,1.42,30.97,2,5,13.4,65.07
DOUBLE,SOL/USDT,4h,F14x1.5_S30x3.0,1:2,1.0,53,33.96,-267.97,9732.03,1252.82,11.53,0.93,-5.06,3,9,-2.38,53.52
DOUBLE,SOL/USDT,4h,F14x1.5_S30x3.0,1:3,1.0,41,29.27,282.25,10282.25,875.96,8.23,1.09,6.88,3,7,3.77,64.95
DOUBLE,SOL/USDT,4h,F14x2.0_S20x2.5,1:2,1.0,46,30.43,-678.13,9321.87,1679.32,15.44,0.8,-14.74,2,16,-8.46,68.61
DOUBLE,SOL/USDT,4h,F14x2.0_S20x2.5,1:3,1.0,42,26.19,-207.68,9792.32,1764.07,15.44,0.94,-4.95,2,16,-1.66,67.97
DOUBLE,SOL/USDT,4h,F14x2.0_S20x3.5,1:2,1.0,35,48.57,1400.12,11400.12,702.94,6.06,1.67,40.0,3,6,20.91,43.81
DOUBLE,SOL/USDT,4h,F14x2.0_S20x3.5,1:3,1.0,29,27.59,-69.59,9930.41,774.7,7.31,0.97,-2.4,1,6,-0.45,53.38
DOUBLE,SOL/USDT,4h,F14x2.0_S30x3.0,1:2,1.0,43,37.21,200.56,10200.56,929.6,8.45,1.07,4.66,4,8,3.16,45.09
DOUBLE,SOL/USDT,4h,F14x2.0_S30x3.0,1:3,1.0,35,28.57,124.12,10124.12,1011.3,9.19,1.05,3.55,4,8,2.3,55.32
DOUBLE,SOL/USDT,4h,F14x2.5_S20x2.5,1:2,1.0,54,35.19,5.41,10005.41,802.33,7.47,1.0,0.1,3,5,0.62,66.6
DOUBLE,SOL/USDT,4h,F14x2.5_S20x2.5,1:3,1.0,40,32.5,998.59,10998.59,705.12,6.06,1.32,24.96,2,6,10.92,71.12
DOUBLE,SOL/USDT,4h,F14x2.5_S20x3.5,1:2,1.0,30,43.33,670.98,10670.98,340.94,3.21,1.36,22.37,2,3,12.44,41.37
DOUBLE,SOL/USDT,4h,F14x2.5_S20x3.5,1:3,1.0,13,30.77,28.58,10028.58,443.0,4.28,1.03,2.2,1,4,1.66,75.11
DOUBLE,SOL/USDT,4h,F14x2.5_S30x3.0,1:2,1.0,42,35.71,76.97,10076.97,1371.72,12.19,1.03,1.83,3,12,1.59,54.22
DOUBLE,SOL/USDT,4h,F14x2.5_S30x3.0,1:3,1.0,36,22.22,-734.52,9265.48,1224.49,11.82,0.75,-20.4,1,12,-9.97,58.93
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S20x3.0,1:2,1.0,61,34.43,-268.64,9731.36,1229.17,11.41,0.94,-4.4,3,10,-1.94,26.26
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S20x3.0,1:3,1.0,52,17.31,-1804.92,8195.08,2213.13,21.5,0.57,-34.71,2,13,-19.66,35.27
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S20x3.5,1:2,1.0,57,35.09,-135.39,9864.61,883.96,8.29,0.97,-2.38,3,7,-0.77,22.79
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S20x3.5,1:3,1.0,50,22.0,-945.94,9054.06,1267.21,12.31,0.76,-18.92,2,9,-8.97,30.18
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S30x3.0,1:2,1.0,59,32.2,-622.08,9377.92,1615.89,14.7,0.86,-10.54,4,11,-5.65,26.14
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S30x3.0,1:3,1.0,53,18.87,-1568.61,8431.39,2185.34,20.63,0.64,-29.6,2,14,-15.84,33.93
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S30x3.5,1:2,1.0,61,37.7,331.44,10331.44,1027.55,9.27,1.08,5.43,3,7,3.54,25.07
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.0_S30x3.5,1:3,1.0,53,24.53,-517.13,9482.87,1403.75,13.25,0.88,-9.76,2,9,-4.01,30.94
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S20x3.0,1:2,1.0,67,37.31,266.84,10266.84,1390.29,12.3,1.06,3.98,3,9,2.76,26.99
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S20x3.0,1:3,1.0,56,21.43,-1349.12,8650.88,1827.17,17.62,0.7,-24.09,2,9,-12.44,36.42
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S20x3.5,1:2,1.0,57,40.35,771.07,10771.07,1341.38,11.26,1.19,13.53,4,8,7.71,19.86
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S20x3.5,1:3,1.0,48,27.08,-203.94,9796.06,1032.95,9.64,0.95,-4.25,3,8,-1.31,27.56
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S30x3.0,1:2,1.0,64,34.38,-288.78,9711.22,1802.82,15.91,0.94,-4.51,3,10,-2.01,24.04
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S30x3.0,1:3,1.0,55,20.0,-1595.33,8404.67,2039.83,19.67,0.64,-29.01,1,10,-15.8,31.19
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S30x3.5,1:2,1.0,58,39.66,658.61,10658.61,1454.87,12.21,1.16,11.36,4,8,6.61,20.59
TRIPLE,SOL/USDT,4h,F7x1.5_M14x2.5_S30x3.5,1:3,1.0,49,26.53,-308.79,9691.21,1136.53,10.61,0.92,-6.3,3,8,-2.31,27.67
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.0_S30x3.0,1:2,1.0,51,31.37,-647.65,9352.35,2028.34,17.82,0.83,-12.7,3,11,-6.96,22.92
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.0_S30x3.0,1:3,1.0,45,13.33,-2154.61,7845.39,2446.92,23.77,0.44,-47.88,1,20,-31.01,29.5
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.0_S30x3.5,1:2,1.0,50,32.0,-557.17,9442.83,1271.12,11.86,0.85,-11.14,3,6,-6.0,21.3
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.0_S30x3.5,1:3,1.0,42,14.29,-1915.85,8084.15,2208.16,21.45,0.46,-45.62,1,11,-28.36,24.22
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.5_S30x3.0,1:2,1.0,62,32.26,-649.02,9350.98,1935.14,17.42,0.86,-10.47,4,13,-5.61,24.61
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.5_S30x3.0,1:3,1.0,54,18.52,-1828.72,8171.28,2191.42,21.29,0.58,-33.87,2,16,-19.38,33.08
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.5_S30x3.5,1:2,1.0,58,34.48,-250.41,9749.59,1655.09,14.75,0.94,-4.32,4,11,-1.88,19.73
TRIPLE,SOL/USDT,4h,F7x1.5_M20x2.5_S30x3.5,1:3,1.0,50,22.0,-1136.25,8863.75,1531.25,14.88,0.72,-22.72,3,14,-11.41,26.48
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S20x3.0,1:2,1.0,58,41.38,1016.18,11016.18,1381.53,11.14,1.24,17.52,4,8,9.64,29.04
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S20x3.0,1:3,1.0,49,30.61,715.43,10715.43,1838.19,14.64,1.17,14.6,3,10,6.86,40.46
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S20x3.5,1:2,1.0,49,42.86,1082.84,11082.84,1220.09,9.92,1.32,22.1,3,6,11.91,27.35
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S20x3.5,1:3,1.0,43,32.56,987.85,10987.85,1335.45,10.84,1.28,22.97,3,7,10.11,40.23
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S30x3.0,1:2,1.0,60,41.67,1106.15,11106.15,1527.84,12.09,1.25,18.44,4,9,10.08,28.38
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S30x3.0,1:3,1.0,51,35.29,1812.44,11812.44,1659.11,12.47,1.43,35.54,3,9,14.49,41.07
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S30x3.5,1:2,1.0,52,42.31,1049.85,11049.85,1045.59,8.64,1.29,20.19,4,5,10.99,28.84
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.0_S30x3.5,1:3,1.0,45,35.56,1643.83,11643.83,1263.02,9.85,1.45,36.53,3,7,14.94,42.24
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S20x3.0,1:2,1.0,55,43.64,1373.21,11373.21,1154.18,9.21,1.35,24.97,3,7,13.19,24.38
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S20x3.0,1:3,1.0,48,33.33,1267.03,11267.03,1652.19,12.79,1.32,26.4,3,9,11.31,36.55
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S20x3.5,1:2,1.0,44,47.73,1685.43,11685.43,1089.82,8.53,1.58,38.31,3,6,19.5,20.64
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S20x3.5,1:3,1.0,41,36.59,1667.4,11667.4,1099.6,8.61,1.51,40.67,3,7,16.39,34.43
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S30x3.0,1:2,1.0,57,42.11,1120.1,11120.1,1534.72,12.13,1.27,19.65,4,9,10.68,25.55
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S30x3.0,1:3,1.0,50,36.0,1928.54,11928.54,1676.08,12.47,1.47,38.57,3,9,15.51,38.79
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S30x3.5,1:2,1.0,46,43.48,1096.34,11096.34,1070.59,8.8,1.34,23.83,3,7,12.77,22.01
TRIPLE,SOL/USDT,4h,F7x2.0_M14x2.5_S30x3.5,1:3,1.0,44,36.36,1753.1,11753.1,1193.82,9.25,1.49,39.84,3,9,16.06,36.05
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.0_S30x3.0,1:2,1.0,57,42.11,1130.22,11130.22,1458.11,11.64,1.28,19.83,4,9,10.77,27.01
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.0_S30x3.0,1:3,1.0,49,36.73,2066.68,12066.68,1676.91,12.47,1.51,42.18,3,9,16.73,40.3
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.0_S30x3.5,1:2,1.0,49,42.86,1073.8,11073.8,919.68,7.67,1.32,21.91,4,5,11.83,27.47
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.0_S30x3.5,1:3,1.0,43,37.21,1894.44,11894.44,1237.1,9.54,1.55,44.06,4,7,17.51,41.46
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.5_S30x3.0,1:2,1.0,55,40.0,719.94,10719.94,1564.79,12.74,1.18,13.09,4,8,7.47,26.1
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.5_S30x3.0,1:3,1.0,48,33.33,1276.8,11276.8,1799.19,13.93,1.32,26.6,3,14,11.38,38.95
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.5_S30x3.5,1:2,1.0,42,40.48,601.3,10601.3,1190.12,10.09,1.2,14.32,3,6,8.13,21.16
TRIPLE,SOL/USDT,4h,F7x2.0_M20x2.5_S30x3.5,1:3,1.0,40,32.5,904.43,10904.43,1323.45,10.82,1.28,22.61,3,8,9.98,34.82
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S20x3.0,1:2,1.0,63,33.33,-477.53,9522.47,956.72,9.13,0.89,-7.58,3,8,-3.83,20.59
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S20x3.0,1:3,1.0,51,23.53,-671.98,9328.02,1375.86,13.37,0.83,-13.18,2,12,-5.76,36.14
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S20x3.5,1:2,1.0,62,37.1,209.51,10209.51,771.75,7.03,1.05,3.38,3,7,2.43,21.89
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S20x3.5,1:3,1.0,49,24.49,-464.28,9535.72,1238.03,11.49,0.88,-9.47,2,10,-3.82,37.6
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S30x3.0,1:2,1.0,64,32.81,-567.49,9432.51,1554.06,14.15,0.88,-8.87,4,8,-4.62,26.28
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S30x3.0,1:3,1.0,52,25.0,-390.99,9609.01,1366.73,12.45,0.91,-7.52,2,9,-2.85,42.81
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S30x3.5,1:2,1.0,67,40.3,901.96,10901.96,764.79,7.36,1.2,13.46,3,7,7.63,24.47
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.0_S30x3.5,1:3,1.0,53,26.42,-113.76,9886.24,1203.31,10.85,0.97,-2.15,2,10,-0.28,40.23
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.5_S20x3.0,1:2,1.0,73,36.99,233.46,10233.46,1583.33,13.62,1.04,3.2,4,9,2.33,22.21
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.5_S20x3.0,1:3,1.0,55,29.09,281.19,10281.19,1115.72,9.88,1.06,5.11,2,8,2.98,38.17
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.5_S20x3.5,1:2,1.0,65,38.46,505.55,10505.55,1457.13,12.38,1.11,7.78,4,7,4.75,20.66
TRIPLE,SOL/USDT,4h,F10x1.5_M14x2.5_S20x3.5,1:3,1.0,49,28.57,122.7,10122.7,1424.44,12.44,1.03,2.5,3,9,1.83,35.87
